no,code,active,city,country,latitude,locationCode,locationName,longitude,postCode,state,street1,street2,street3,street4,street5
85,CC010085,true,,,-6.37178671080619,5940219312340992-4814319405498368,PT. PP,106.832186495885,,,Jl. Raya Margonda,,,,
86,CC010086,true,,,-6.32758951072677,6748056254939136-6609607984152576,Dinas Pekerjaan Umum Tangsel,106.673234572831,,,Jl. Tekno Widya,,,,
87,CC010087,true,,,-6.7550138,5668943775662080-5183908823957504,Bina Marga Propinsi,108.51140365,,,Jl. Pangeran Cakrabuwana,,,,
88,CC010088,true,,,-6.90190102,5933754749026304-5696758453633024,Bp.Yefta,107.5979032,,,Jl. Pasir Kaliki,,,,
89,CC010089,true,,,-6.22300843242556,6510804979417088-5384905072574464,PT. Pilar Cadas Putra,106.813460150734,,,Jl. Jenderal Gatot Subroto,,,,
90,CC010090,true,,,-6.22195056416765,6381179745861632-5832616322269184,PT. Welizer Matahari Indonesia,106.821209536897,,,Jl. Prof. Dr. Satrio,,,,
91,CC010091,true,,,-6.1974706,5648306323587072-5635384914477056,Graha Meruya,106.7616734,,,Jl. Meruya Ilir,,,,
92,CC010092,true,,,-6.77855233,5694510977777664-5692266857365504,SMK,108.55260166,,,Palimanan,,,,
93,CC010093,true,,,-6.16054137703031,4701557153071104-6341212457926656,KSO Citra Prasati Konsorindo - Trikarsa Adi Guna,106.850846204907,,,Jl. Garuda,,,,
94,CC010094,true,,,-6.88425666666667,5650665401483264-4513378731032576,Bp. Tedja,107.582541666667,,,Jl. Sukawarna,,,,
95,CC010095,true,,,-6.2242683,5918732530483200-4792832623640576,PT. Pilar Cadas Putra,106.8129054,,,SCBD Westway,,,,
96,CC010096,true,,,-6.3024655,5200778213982208-5662040521703424,PT. Total Persada Indonesia,106.8362957,,,Jl. Assakinah,,,,
97,CC010097,true,,,-6.88633333333333,6496781877641216-5370881970798592,PT Tritunggal,107.586565,,,Jl. Babakan Jeruk 8,,,,
98,CC010098,true,,,-6.16112676914781,5638884440408064-5488109613481984,Kso Citra Prasasti Konsorindo,106.851954460144,,,Jl. Benyamin Sueb,,,,
99,CC010099,true,Bandung,,-6.899805,new38,Yodya Karya (Persero) PT - Bandung,107.6527513,,,Kompleks Suropati Core No. 39 Blok K - 11,Jalan PHH Mustofa Pasirlayung,,,
100,CC010100,true,,,-6.82615555822849,6330603989368832-5767654035947520,JO MCC (Nindya Karya) Cisumdawu,107.920912401751,,,Jl. Prabu Gajah Agung,,,,
101,CC010101,true,,,-6.90111093688756,5202268869623808-5765218823045120,PT  Beton Elemenindo Perkasa,107.50183920376,,,Jl. Raya Batujajar,,,,
102,CC010102,true,Bandung,,-6.95914556189065,6368805139775488-5700735861784576,Yayan (Proyek),107.628063175336,,,Jl. Batununggal Indah VIII No.37,,,,
103,CC010103,true,,,-6.90493,6708574096982016-5582674190139392,PT. Pondok Hijau Permai,107.497696666667,,,Cimareme,,,,
104,CC010104,true,,,-6.91253976277883,6232418184855552-6370331732213760,New Location,107.595808081083,,,Jl. Bima,,,,
105,CC010105,true,,,-6.19211772456765,6304537732186112-5178637825343488,Dharma Eka Ruko Grand Aries Niaga blok E1 5I,106.749297268689,,,Jl. Taman Aries,,,,
106,CC010106,true,,,-6.95868086,5159658700406784-6424795004534784,Ibu Fani,108.46706477,,,Jl. Jend. Ahmad Yani,,,,
107,CC010107,true,,,-6.2594674481079,5968093314547712-4842193407705088,PT. Rekayasa Engineering,106.845535347238,,,Jl. Kalibata Timur II,,,,
108,CC010108,true,,,-6.24744665882579,5192831316525056-5755781269946368,Sino Hydro,106.980205105543,,,Jl. Kalimalang,,,,
109,CC010109,true,,,-6.1978097,4860673007812608-6583311375794176,PT. Mitra Gusnita Nanda,106.7616144,,,Jl. Meruya,,,,
110,CC010110,true,,,-6.97850238997489,4550155126702080-6696401824120832,PT Latu Mas Jaya,107.533978605643,,,Jl. Raya Soreang - Cipatik,,,,
111,CC010111,true,,,-6.16351339218416,5198072183259136-5751208136409088,Intraco Lestari,106.810772774917,,,Jl. Cideng Timur,,,,
112,CC010112,true,,,-6.91463108,5751832013963264-5743680166035456,Bp.Haidar,107.62861026,,,Jl. Pudak Bandung,,,,
113,CC010113,true,,,-6.86834541054637,4781156251729920-6618580841922560,Loderman,107.539861878754,,,Jl. Kolonel Masturi,,,,
114,CC010114,true,,,-6.2476808,5741514026123264-5670377556541440,PT. Dwi Agung Sentosa Pratama,106.8078479,,,Jl. Nipah Raya,,,,
115,CC010115,true,,,-6.39283560592228,5664246490726400-4538346583883776,Dinas Tata Ruang dan Pemukiman,106.821463173959,,,Jl. Pelenongan Sejajar Rel,,,,
116,CC010116,true,,,-6.03770782,5186209584250880-5711735340138496,Zetta Konstruksi,106.08762709,,,Serdang,,,,
117,CC010117,true,,,-6.75741204,5773318795821056-5481418859741184,Bpk Ibrahim,108.46804255,,,Jl. Raden Dewi Sartika,,,,
118,CC010118,true,,,-6.70120749157546,5193951464128512-5756901417549824,PT Manifestasi Mulia Abadi,108.482023570788,,,Karangmulya,,,,
119,CC010119,true,,,-6.14522055722773,6579711287230464-5453811380387840,PT. Pulau intan Baja Perkasa,106.76903388463,,,Jl. Peternakan Raya,,,,
120,CC010120,true,,,-6.1978083,5196316112060416-5759266065481728,PT. Dwi Agung Sentosa Pratama,106.7616009,,,Jl. Meruya Utara,,,,
121,CC010121,true,,,-6.2914932332933,5477755135197184-5171257679020032,PT. ODG Indonesia,106.818538242951,,,Jl Ampera Raya,,,,
122,CC010122,true,,,-6.8926945,5815272439021568-5940788563279872,Bp. Fahri Umar,107.64147191,,,Jl. Cikutra,,,,
123,CC010123,true,,,-6.25682346057147,5989798904856576-4863898998013952,PT. Adhy Duta Prima,106.998580684885,,,Jl. RA Kartini,,,,
124,CC010124,true,,,-6.94297552202082,4521531719811072-5099655792689152,Rhema Konstruksi,107.633471477696,,,Turangga, Rajamantri Tengah 2,,,
125,CC010125,true,,,-6.1426217481494,4833609814900736-6240984698454016,PT. Wika WG KSO,106.734998999164,,,Jl. Bumi Cengkareng Indah,,,,
126,CC010126,true,,,-6.92032333333333,5938494245437440-5893787930853376,PT Wika Sarinah,107.60937,,,Jl. ABC,,,,
127,CC010127,true,,,-6.22458695622427,5364578904965120-4681309737713664,PT Catur Bangun Mandiri,106.778385423925,,,Jl. Raya Kebayoran Lama,,,,
128,CC010128,true,,,-6.1425768355246,6163245589069824-5749095851360256,PT. Jasa Marga,106.855968712357,,,Jl. Danau Sunter Barat,,,,
129,CC010129,true,,,-6.11894245259464,5717645819117568-4591745912274944,PT. Teripta Syandana Karya,106.773561537266,,,Jl. Bahtera Elok,,,,
130,CC010130,true,,,-6.19031666312367,5117880110678016-5680830064099328,PT. Indomegah Cipta Bangun,106.758317621425,,,Jl. Tol Jakarta - Merak,,,,
131,CC010131,true,,,-6.95274699,4876074894753792-6283449778307072,Bp. Elga,107.60513658,,,Jl. H. Tatang Sumantri,,,,
132,CC010132,true,,,-6.13831072580069,6197714245124096-5071814338281472,PT. Prima Deltaindo,106.729561910033,,,Lingkar Barat,,,,
133,CC010133,true,,,-6.9002678,5473088636452864-5754563613163520,PT.Tunas Mitra,107.60337074,,,Jl. Pasupati,,,,
134,CC010134,true,,,-6.98871527546146,6110372931043328-5726911808405504,Cave Sumber Berkat Pabrik,107.554877685863,,,Cilampeni,,,,
135,CC010135,true,,,-6.87978326808661,5268172726861824-5831122680283136,CV.  Emcepro,107.550287442282,,,Cimahi,,,,
136,CC010136,true,,,-6.18926636874676,6029782600908800-4903882694066176,PT. Graha Indo Jaya,106.765454225242,,,Jl. Agave Raya,,,,
137,CC010137,true,,,-6.31549543401373,5085337277693952-5648287231115264,PT Bukit Jaya Abadi,106.836497874846,,,Jl. Lenteng Agung Barat,,,,
138,CC010138,true,,,-6.95242193767217,6313740437815296-5187840530972672,PT Kahatex,107.562220642354,,,Jl. Cigondewah,,,,
139,CC010139,true,,,-6.74375736,4677204956938240-5087932679454720,PT. Harum Jaya Sedaya,108.21846703,,,Kasokandel,,,,
140,CC010140,true,,,-6.19085067417473,6129726892539904-5003826985697280,PT. KANG,106.744803981856,,,Jl. Puri Kencana,,,,
141,CC010141,true,,,-6.1222875,5194137020137472-5757086973558784,Bp Harsono,106.7952768,,,Jl. Pluit Raya Blok Y,,,,
142,CC010142,true,,,-6.19118382304712,5697718949249024-4914697019064320,PT Caisson Dimensi,106.757789526328,,,Jl. Pejuangan Raya,,,,
143,CC010143,true,,,-6.2754711,5101258302029824-5697434122452992,PT. Tripatra Engineers and Constructors,106.720331,,,Boulevard Bintaro Jaya,,,,
144,CC010144,true,,,-6.75663885,4634076841508864-5799934976589824,Citra Land,108.5585045,,,Jl. Ciremai Raya,,,,
145,CC010145,true,,,-6.2689955,5930027388502016-5717571730931712,PT. Citra Prasasti Konsorindo,106.8669734,,,Jl. Raya Bogor,,,,
146,CC010146,true,,,-6.16801640018821,4674566269960192-6504153618579456,PT. Total Bangun Persada,106.743284510449,,,Jl. Pulau Tidung X,,,,
147,CC010147,true,,,-6.1978093,5667113112961024-5755235104456704,PT. Anugerah Alfa,106.7616443,,,Jl. Meruya,,,,
148,CC010148,true,,,-6.89547993242741,6336113593548800-5200730398916608,High Speed China Railway,107.545165764168,,,Karangmekar,,,,
149,CC010149,true,,,-6.88727668399531,5114973994876928-5677923948298240,RM Apin,107.59703193803,,,Jl. Sukajadi,,,,
150,CC010150,true,,,-6.92122333333333,4927210506944512-5710238879580160,PT. Waskita Karya,107.607023333333,,,Jl. Jenderal Sudirman,,,,
151,CC010151,true,,,-6.27285094207558,5196340774567936-5759290727989248,Jaya Real Property,106.700020340416,,,Jl. Boulevard Bintaro Jaya,,,,
152,CC010152,true,,,-6.90836759631243,6008044932562944-4882145025720320,PT Mitra Bangun Prima,107.589501395987,,,Jl. Rama,,,,
153,CC010153,true,,,-6.26924430951476,6400596890353664-4752319438651392,PT. Citra Prasasti Konsorindo,106.870379559696,,,Jl. Rs. Polri,,,,
154,CC010154,true,,,-6.39874510837114,5842905319079936-5677415934197760,Dinas Penata Ruang Depok,106.863580428866,,,Jl. Bogor Raya,,,,
155,CC010155,true,,,-6.1910648,6332860759801856-5204160131629056,PT Pilar Cadas Putra,106.6709249,,,Cipondoh,,,,
156,CC010156,true,,,-6.95535841356909,5308561592680448-5871511546101760,Herman, Ir,107.604314639495,,,Mekarwangi,,,
157,CC010157,true,,,-6.21550613147695,6549587158368256-6514033419091968,PT. Brantas Abipraya Kemnterian PUPR,106.819006750906,,,Jl. Jenderal Sudirman,,,,
158,CC010158,true,,,-6.11612139735371,5473744189390848-6036694142812160,PT. Prima Cipta,106.761039812118,,,Jl. Pantai Indah Utara 2,,,,
159,CC010159,true,,,-6.95320833333333,6278183007551488-5152283100708864,PT. Bumi Cakrawala Infrastruktur,107.624221666667,,,Pasirluyu,,,,
160,CC010160,true,,,-6.22322024,5379114181591040-5660589158301696,PT. Alam Dunia Engineering (ADEC),106.62029735,,,Jl. Tol Jakarta Merak,,,,
161,CC010161,true,,,-6.9460026,5120585671639040-5683535625060352,Summarecon Gedebage,107.64012152,,,Soekarno Hatta,,,,
162,CC010162,true,,,-6.88851637311397,5112799466356736-6223263260737536,Padasuka Jaya,107.614792724438,,,Jl. Raden Patah,,,,
163,CC010163,true,,,-6.95588833333333,6048798501502976-4922898594660352,PT Garuda,107.592638333333,,,Jl. Raya Cibaduyut,,,,
164,CC010164,true,,,-6.87585693,5770234338213888-5102847960023040,PT. Tunas Prima Abadi,107.60427679,,,Jl. Ciumbuleuit,,,,
165,CC010165,true,,,-6.91575596574694,4822521417302016-4608374347923456,PT. Nusantara Citra Konsultan,107.65355466865,,,Purwakarta,,,,
166,CC010166,true,,,-6.97748666666667,4773601437810688-5734385621925888,Pak Oktavarius,107.692666666667,,,Tegalluar,,,,
167,CC010167,true,,,-6.90547833333333,5979006289575936-5683363021062144,Pak Asep,107.59769,,,Jl. Pasir Kaliki,,,,
168,CC010168,true,,,-6.91162885088914,5958457790300160-5738369707409408,Bp. Hendrew Sastra Husnandar,107.602529006223,,,Jl. Kebon Kawung,,,,
169,CC010169,true,,,-6.2008541,4790927839199232-6198302722752512,Bp. Hartono,106.7986514,,,Jl. Letjen S. Parman,,,,
170,CC010170,true,,,-6.9167231535539,4961033374400512-4557836877037568,PT. Pandu Persada,107.645130353048,,,Jl. Raya Kiaracondong,,,,
171,CC010171,true,,,-6.19147805933723,5945241605505024-4819341698662400,PR Geotekindo,106.751638014916,,,Jl. Taman Aries,,,,
172,CC010172,true,,,-6.2812972,6316856906350592-5190956999507968,PT. Verbeck Mega Perkasa,106.7710887,,,Jl. SD III,,,,
173,CC010173,true,,,-6.29665391,5420773804081152-5983723757502464,Pt. Komala Wandira Dinata,106.75927878,,,Jl Pahlawan,,,,
174,CC010174,true,,,-6.19929871056229,5631265269088256-5678140542156800,PT. Trikarsa Adi Guna,106.802730476484,,,Jl. Aipda K.S. Tubun,,,,
175,CC010175,true,,,-6.84935528319329,5404031803457536-5966981756878848,PT Total Cakra Alam,107.546961167827,,,Jl. Kolonel Masturi,,,,
176,CC010176,true,,,-6.19447523811304,4884023604150272-6291398487703552,Global Konstruksi Djaya,106.728611836189,,,Jl. Meruya Ilir,,,,
177,CC010177,true,,,-6.1605854,5683330573926400-5637080218599424,KSO Citra Prasasti,106.8510228,,,Jl. Garuda,,,,
178,CC010178,true,,,-6.26939891371876,5131088913498112-5694038866919424,PT. Citra Prasasti Konsorindo,106.870872247964,,,Jl. Rs. Polri,,,,
179,CC010179,true,,,-6.20815169496301,5920518163136512-5695616495648768,JO Shimizu Total,106.835456432007,,,Jl. Muria,,,,
180,CC010180,true,,,-6.91410333333333,5195116641779712-5758066595201024,PT. Murni,107.606295,,,Jl. Kebon Jukut,,,,
181,CC010181,true,,,-6.36717266873398,6045926409895936-5685314513272832,PT. Mitra,107.318344174637,,,Karawang,,,,
182,CC010182,true,Bandung,,-6.92040833333333,5686306919153664-5721036024709120,PT. Wika (Proyek Braga Sarinah),107.609968333333,,,Jl. Braga,,,,
183,CC010183,true,,,-6.18594380893681,4927693959200768-6335068842754048,Walikota JAKBAR, SDA,106.738177698815,,,Jl. Puri Permai,,,
184,CC010184,true,,,-6.84445511328401,6581796057645056-5677923948298240,Arka Karya Adigraha,107.596349894378,,,Jl. Sersan Bajuri,,,,
185,CC010185,true,,,-6.21232682477745,6489271087136768-6153705292300288,PT Leeden Indonesia,106.846524533333,,,Gang Bhakti 1,,,,
186,CC010186,true,,,-6.95071084,5509931671224320-6271635531235328,PT. Hidup Indah Permai,107.70602727,,,Jl. Rancanumpang,,,,
187,CC010187,true,,,-6.91774734,6247616329285632-6234694920175616,Bp. Robert,107.57949975,,,Jendral Sudirman,,,,
188,CC010188,true,,,-6.88366,5115141767036928-5669798138609664,Pak Tedja,107.582238333333,,,Jl. Dangdeur,,,,
189,CC010189,true,,,-6.94104938,5071001851265024-4849278459576320,PT. Bullindo Bangun Lestari,107.61615455,,,Pasirluyu,,,,
190,CC010190,true,,,-6.91935498,5385542908772352-5948492862193664,Bp. Pamungkas,107.6056578,,,Jl. Alkateri,,,,
191,CC010191,true,,,-6.12568637,5468585329688576-6031535283109888,PT.Murindo Sinergi Lestari Kompleks Rukan Sedayu Square Blok I No.22 Cengkareng Jl.Kamal Raya Outer Ring Road Cengkareng,106.72883943,,,Jl. Oliander,,,,
192,CC010192,true,,,-6.15304045379162,6256280586944512-5130380680101888,PT. Focon Indo Beton,106.892804419622,,,Jl. Boulevard Barat,,,,
193,CC010193,true,,,-6.35841016374657,6042755935502336-4916856028659712,Lab Uji Besi UI,106.831125757937,,,<undefined>,,,,
194,CC010194,true,,,-6.97078514408786,5570132751417344-5783420827336704,Tata Ruang Kab. Sukabumi,106.547252835573,,,Gunung Mangge,,,,
195,CC010195,true,,,-6.93033331073821,5680720039116800-5684291304423424,Bp Andrian,107.686908440664,,,Cinambo,,,,
196,CC010196,true,,,-6.91743469161337,5357746484412416-5738369707409408,Alfa laval,107.575894936756,,,Jl. Jendral Sudirman,,,,
197,CC010197,true,,,-6.2110027,5759576880185344-5738398396448768,PT. Meindo Elang Indah,106.8166979,,,Jl. Karet Pasar Baru Barat VII,,,,
198,CC010198,true,,,-6.961935,6494907124416512-5669869676658688,PT. Kahatex,107.793016666667,,,Jl. Letda,,,,
199,CC010199,true,,,-6.17925978802647,5154850081865728-5708573640228864,PT Teradaya Integra,106.811420814679,,,Jl. Brantas,,,,
200,CC010200,true,,,-6.9140142,4791405721419776-6198780604973056,Proyek PT Tugu (KSO),107.6403018,,,Jl. Jakarta,,,,
201,CC010201,true,Jakarta Barat,,-6.1761616,newjkt-18,Angkasaraya Nusantara PT,106.7152074,,,Ruko Citywalk Blok B No. 8 Lantai 2, Jalan Raya Kr,Kelurahan Duri Kosambi, Kecamatan Cengkareng,
202,CC010202,true,,,-6.2361295,4727110530760704-5724822843686912,Badan Pengembangan Sumber Daya Manusia,106.8010368,,,Jl. Raden Patah,,,,
203,CC010203,true,Jakarta Selatan,,-6.2390575,newjkt-23,Argo Subur Sentosa PT,106.8487897,,,Jalan Tebet Barat IX No. 39,Kelurahan Tebet Barat, Kecamatan Tebet,,
204,CC010204,true,,,-6.19160357862711,5647476354711552-5744357932007424,PT. Geotekindo,106.747295921668,,,Jl. Meruya,,,,
205,CC010205,true,,,-6.25830019882037,6267343114076160-5148687743320064,Jasa Marga Japek 2,106.997459491281,,,Jl. R.A. Kartini,,,,
206,CC010206,true,,,-6.53027855106455,5162063009677312-5203118602059776,Dinas Bina Marga,106.770777154741,,,Jl. Pool Bina Marga,,,,
207,CC010207,true,,,-6.2811715900898,5088826603077632-5660933426774016,PT. Verbeck Mega Perkasa,106.77074781619,,,Jl. SD III,,,,
208,CC010208,true,,,-6.3193045493252,5830782119575552-6534469561352192,PT Talenta Putra Utama,106.985531322746,,,<undefined>,,,,
209,CC010209,true,,,-6.22369369491935,4715687461257216-5673293369573376,PT. Pilar Cadas Putra,106.814162051305,,,SCBD Westway,,,,
210,CC010210,true,,,-6.38582662,5633267831144448-5144582157238272,Polytama,108.37703302,,,Indramayu Balongan,,,,
211,CC010211,true,,,-6.93456345,5999406142717952-6666195520454656,CV. Langgeng Jaya,107.58053027,,,Jl. Soekarno Hatta,,,,
212,CC010212,true,,,-6.2063751,4831685803769856-6239060687323136,Gedung Kementrian Kehutanan,106.7994473,,,Manggala Wanabakti,,,,
213,CC010213,true,,,-6.93437702227056,6322613437595648-5757411310698496,Henry Hartanto ir,107.57366897878,,,Holis,,,,
214,CC010214,true,,,-6.14357762038708,4688746339368960-6518333687988224,Bp. Hengky Phang,106.785657377914,,,Jl. Fajar Aladin,,,,
215,CC010215,true,,,-6.75772171,6592716280430592-5760458992648192,PT. Tulus Asih,108.46989663,,,Jl. Raden Dewi Sartika,,,,
216,CC010216,true,,,-6.916176,6599849684238336-5754563613163520,Bp. Anang,107.60160153,,,Jl. Gandapura Bandung,,,,
217,CC010217,true,,,-6.2214691,5656004867915776-5205441323728896,JO Shimizu Total,106.8334423,,,Epicentrum Utama Raya,,,,
218,CC010218,true,,,-6.90485856,6456905153118208-5331005246275584,MCC,107.49737833,,,Jl. Raya Batujajar,,,,
219,CC010219,true,,,-6.90875761,5691035543928832-5676424065187840,PT. Dario Megah Makmur,107.59336247,,,Jl. Pandawa,,,,
220,CC010220,true,,,-6.36680237131634,5992844573540352-5665220173234176,Pemda Kab Bekasi,107.172553789804,,,Bekasi,,,,
221,CC010221,true,,,-6.16885777562857,5090752090603520-5653702044024832,Dasatria Utama Unifam,106.764143379405,,,Jl. Panjang Raya,,,,
222,CC010222,true,,,-6.14353780634701,6545634479833088-5419734572990464,New Location,106.733674658462,,,Jl. Bumi Cengkareng Indah,,,,
223,CC010223,true,,,-6.18406669702381,5430032931487744-5664606865326080,PT. MNC land,106.831699255854,,,Jl. Srikaya 1,,,,
224,CC010224,true,,,-6.92267040722072,5384422291406848-5947372244828160,Bp Willy,107.650887547061,,,Kiaracondong,,,,
225,CC010225,true,,,-6.37979880870825,6648104245788672-4518578929795072,Pesona Square,106.84509537502,,,Jl. Insinyur Haji Juanda,,,,
226,CC010226,true,,,-6.87463536,5244826693926912-5102847960023040,Bp. Puntoro,107.60447006,,,Jl. Ciumbuleuit,,,,
227,CC010227,true,Bandung,,-6.90495169,5131432846426112-5694382799847424,PT. Zetta Konstruksi,107.5791151,,,Jl. Pajajaran,,,,
228,CC010228,true,,,-6.2477686,5922039084875776-6203514061586432,Wiajaya Karya,106.9272908,,,Jl. Kalimalang,,,,
229,CC010229,true,,,-6.28119049128145,5923818644176896-5079393714044928,PT. Verbeck Mega Perkasa,106.770945461467,,,Jl. SD III,,,,
230,CC010230,true,,,-6.32766094792653,5247505813995520-5810455767416832,UPT 1 Tangerang,106.684158063635,,,Jl. Tekno Widya,,,,
231,CC010231,true,,,-6.904631,5175936492240896-5738886445662208,PT Beton Elemenindo Perkasa,107.4976923,,,Jl. Raya Batujajar,,,,
232,CC010232,true,,,-6.18716016411781,6323361131003904-6221604765827072,PT. Trikarsa Adi Guna,106.797274192795,,,Jl. Letjen S. Parman,,,,
233,CC010233,true,,,-6.97387166666667,5266077789454336-5843218314821632,PT. Mentari Agung Mandiri,107.642795,,,Jl. Raya Bojongsoang,,,,
234,CC010234,true,,,-6.8751325,6066157182255104-6219186867011584,Istana Setdu,107.5706835,,,Setra Duta Indah,,,,
235,CC010235,true,Jakarta Barat,,-6.1574153,newjkt-22,Arifindo Adiputra Ariaguna PT,106.8188117,,,Jalan Hayam Wuruk No.68, RT 10 / RW 04,Kelurahan Maphar, Kecamatan Tamansari,
236,CC010236,true,,,-6.45797734,5768308984905728-6401627682504704,Bpk H. Tomo,108.45015049,,,Indramayu - Karangampel,,,,
237,CC010237,true,Jakarta Timur,,-6.2399356,newjkt-09,PT Angrilam Simta Mandiri,106.9346176,,,Rukan Taman Pondok Kelapa Blok F 3 Lantai 2,Jalan Pondok Kelapa, Kecamatan Duren Sawit,,
238,CC010238,true,,,-6.16790489192197,5351847447494656-5670649984974848,Lab beton Univ. Trisakti,106.788698715404,,,Grogol,,,,
239,CC010239,true,,,-6.92087,5742571661819904-5268673560313856,PT Daleh Brantas,107.604138333333,,,Jenderal Sudirman,,,,
240,CC010240,true,,,-6.11260556615889,5671464854355968-5763568280535040,PT Herindo Adikarya Jaya,106.748399734497,,,Jl. Marina Indah,,,,
241,CC010241,true,,,-6.91279231139759,5712679226310656-4906591174262784,Tatang supridjatna,107.650658433303,,,Jl. Terusan Jakarta,,,,
242,CC010242,true,Jakarta Barat,,-6.1795796,newjkt-14,Andaru Perdana PT,106.7121967,,,Ruko Sentra Niaga Blok A, Jalan Green Lake City Bo,Duri Kosambi, Kecamatan Cengkareng,
243,CC010243,true,,,-6.93224367219955,5956215079174144-4789259579949056,PT. Nusa Raya Cipta Sumbersari Juntion,107.576144021004,,,Pasirkoja,,,,
244,CC010244,true,,,-6.33508658967912,5193227896356864-4890016090161152,Dinas PUPR Kab. Indramayu,108.34286226891,,,Jl. Gatot Subroto,,,,
245,CC010245,true,,,-6.20154216885567,5090323768279040-5653273721700352,PT. Paramitha Karya Sentosa,106.714842366055,,,Jl. Raden Saleh Raya,,,,
